Group,MediumID,kx,ky,kz,CandidateLength,LengthError,Valid
3,A141,0,0,1,11213.3758405077,6213.37584050774,0
3,A141,0,1,-1,15091.3188069981,10091.3188069981,0
3,A141,0,1,0,11335.2415534446,6335.2415534446,0
3,A141,0,1,1,15140.2608569146,10140.2608569146,0
3,A141,1,-1,-1,20511.1902184387,15511.1902184387,0
3,A141,1,-1,0,17928.9911014942,12928.9911014942,0
3,A141,1,-1,1,20547.2265685163,15547.2265685163,0
3,A141,1,0,-1,18005.4609841546,13005.4609841546,0
3,A141,1,0,0,14997.880616687,9997.88061668701,0
3,A141,1,0,1,18046.5016203385,13046.5016203385,0
3,A141,1,1,-1,20680.5301268331,15680.5301268331,0
3,A141,1,1,0,18122.4756605529,13122.4756605529,0
3,A141,1,1,1,20716.2719090047,15716.2719090047,0
3,A142,-1,-1,-1,16063.8898371201,11063.8898371201,0
3,A142,-1,-1,0,13163.5684119174,8163.56841191735,0
3,A142,-1,-1,1,16985.5971331986,11985.5971331986,0
3,A142,-1,0,-1,12715.5507897391,7715.55078973907,0
3,A142,-1,0,0,8770.18862525377,3770.18862525377,0
3,A142,-1,0,1,13861.7165300199,8861.71653001992,0
3,A142,-1,1,-1,16288.7048924626,11288.7048924626,0
3,A142,-1,1,0,13436.9968262939,8436.99682629393,0
3,A142,-1,1,1,17198.3679558826,12198.3679558826,0
3,A142,0,-1,-1,13540.5008841091,8540.50088410914,0
3,A142,0,-1,0,9928.55179916272,4928.55179916272,0
3,A142,0,-1,1,14622.1447628162,9622.14476281623,0
3,A142,0,0,-1,9326.40549085567,4326.40549085567,0
3,A142,0,0,0,1487.55370187422,-3512.44629812578,0
3,A142,0,0,1,10837.1487325798,5837.14873257983,0
3,A142,0,1,-1,13806.4664040864,8806.46640408636,0
3,A142,0,1,0,10288.3181911944,5288.31819119442,0
3,A142,0,1,1,14868.774927322,9868.77492732199,0
3,A142,1,-1,-1,17568.2034279544,12568.2034279544,0
3,A142,1,-1,0,14962.3777629789,9962.37776297893,0
3,A142,1,-1,1,18414.7692073016,13414.7692073016,0
3,A142,1,0,-1,14569.7785457876,9569.77854578757,0
3,A142,1,0,0,11292.0070629357,6292.00706293565,0
3,A142,1,0,1,15580.1283738449,10580.1283738449,0
3,A142,1,1,-1,17774.0012957295,12774.0012957295,0
3,A142,1,1,0,15203.4896881174,10203.4896881174,0
3,A142,1,1,1,18611.2083254363,13611.2083254363,0
3,A143,-1,-1,-1,15076.8850755719,10076.8850755719,0
3,A143,-1,-1,0,12298.0512442422,7298.05124424222,0
3,A143,-1,-1,1,16588.2990457132,11588.2990457132,0
3,A143,-1,0,-1,13312.961578358,8312.96157835799,0
3,A143,-1,0,0,10058.058799333,5058.05879933298,0
3,A143,-1,0,1,15003.1379262754,10003.1379262754,0
3,A143,-1,1,-1,18087.4937012199,13087.4937012199,0
3,A143,-1,1,0,15845.7258974044,10845.7258974044,0
3,A143,-1,1,1,19365.3461120548,14365.3461120548,0
3,A143,0,-1,-1,11572.3481040623,6572.34810406232,0
3,A143,0,-1,0,7605.84258748484,2605.84258748484,0
3,A143,0,-1,1,13482.5235875782,8482.52358757816,0
3,A143,0,0,-1,9156.51260286506,4156.51260286506,0
3,A143,0,0,0,2787.70943077468,-2212.29056922532,0
3,A143,0,0,1,11476.1023302528,6476.10233025279,0
3,A143,0,1,-1,15289.3494122954,10289.3494122954,0
3,A143,0,1,0,12557.6194509653,7557.6194509653,0
3,A143,0,1,1,16781.6389872761,11781.6389872761,0
3,A143,1,-1,-1,15508.9012409385,10508.9012409385,0
3,A143,1,-1,0,12824.0250516438,7824.02505164384,0
3,A143,1,-1,1,16981.9085897078,11981.9085897078,0
3,A143,1,0,-1,13800.3079714192,8800.30797141924,0
3,A143,1,0,0,10694.7697932223,5694.76979322233,0
3,A143,1,0,1,15437.2180704304,10437.2180704304,0
3,A143,1,1,-1,18449.145847731,13449.145847731,0
3,A143,1,1,0,16257.3239905851,11257.3239905851,0
3,A143,1,1,1,19703.5576523342,14703.5576523342,0
3,A144,-1,-1,-1,16301.0903450678,11301.0903450678,0
3,A144,-1,-1,0,10955.7495829982,5955.74958299824,0
3,A144,-1,-1,1,13203.4598273585,8203.45982735853,0
3,A144,-1,0,-1,13548.2096605978,8548.20966059782,0
3,A144,-1,0,0,6152.79509611855,1152.79509611855,0
3,A144,-1,0,1,9599.98906156277,4599.98906156277,0
3,A144,-1,1,-1,17360.3693387258,12360.3693387258,0
3,A144,-1,1,0,12477.3925987874,7477.39259878741,0
3,A144,-1,1,1,14490.9705869407,9490.97058694065,0
3,A144,0,-1,-1,15901.8445138682,10901.8445138682,0
3,A144,0,-1,0,10352.3698461051,5352.36984610508,0
3,A144,0,-1,1,12707.2602837059,7707.26028370593,0
3,A144,0,0,-1,13065.109931137,8065.10993113704,0
3,A144,0,0,0,5000,0,1
3,A144,0,0,1,8905.21771139282,3905.21771139282,0
3,A144,0,1,-1,16986.0394466206,11986.0394466206,0
3,A144,0,1,0,11951.0852465144,6951.08524651441,0
3,A144,0,1,1,14040.3468994451,9040.34689944514,0
3,A144,1,-1,-1,20976.4575524186,15976.4575524186,0
3,A144,1,-1,0,17155.6018237696,12155.6018237696,0
3,A144,1,-1,1,18671.3035544664,13671.3035544664,0
3,A144,1,0,-1,18916.6648756559,13916.6648756559,0
3,A144,1,0,0,14565.1334530508,9565.1334530508,0
3,A144,1,0,1,16323.1741702551,11323.1741702551,0
3,A144,1,1,-1,21809.829173731,16809.829173731,0
3,A144,1,1,0,18165.1190768085,13165.1190768085,0
3,A144,1,1,1,19602.9195162848,14602.9195162848,0
3,A145,-1,-1,-1,17866.8027819334,12866.8027819334,0
3,A145,-1,-1,0,14187.0257204522,9187.0257204522,0
3,A145,-1,-1,1,16832.1346221162,11832.1346221162,0
3,A145,-1,0,-1,14406.3284570413,9406.32845704125,0
3,A145,-1,0,0,9465.2710873184,4465.2710873184,0
3,A145,-1,0,1,13101.1607844761,8101.16078447611,0
3,A145,-1,1,-1,17200.638289779,12200.638289779,0
3,A145,-1,1,0,13338.3287828753,8338.32878287527,0
3,A145,-1,1,1,16123.277330132,11123.277330132,0
3,A145,0,-1,-1,15203.044681249,10203.044681249,0
3,A145,0,-1,0,10638.685291159,5638.68529115904,0
3,A145,0,-1,1,13972.4973382926,8972.49733829256,0
3,A145,0,0,-1,10929.4201833267,5929.42018332665,0
3,A145,0,0,0,1225.26841466554,-3774.73158533446,0
3,A145,0,0,1,9140.5874992938,4140.5874992938,0
3,A145,0,1,-1,14414.2944158693,9414.29441586932,0
3,A145,0,1,0,9477.39102557399,4477.39102557399,0
3,A145,0,1,1,13109.9198241599,8109.91982415985,0
3,A145,1,-1,-1,18521.4063589028,13521.4063589028,0
3,A145,1,-1,0,15003.0513781655,10003.0513781655,0
3,A145,1,-1,1,17525.4274641204,12525.4274641204,0
3,A145,1,0,-1,15210.5933965529,10210.5933965529,0
3,A145,1,0,0,10649.4698750468,5649.46987504676,0
3,A145,1,0,1,13980.7104885194,8980.71048851944,0
3,A145,1,1,-1,17879.6479114918,12879.6479114918,0
3,A145,1,1,0,14203.1991672011,9203.19916720109,0
3,A145,1,1,1,16845.7687188045,11845.7687188045,0
3,A146,-1,-1,-1,15586.300154281,10586.300154281,0
3,A146,-1,-1,0,12862.8671017544,7862.86710175441,0
3,A146,-1,-1,1,16969.7951565555,11969.7951565555,0
3,A146,-1,0,-1,12583.9132031032,7583.91320310323,0
3,A146,-1,0,0,8993.07895446786,3993.07895446786,0
3,A146,-1,0,1,14261.699290735,9261.69929073495,0
3,A146,-1,1,-1,16546.207737942,11546.207737942,0
3,A146,-1,1,0,14010.6241147634,9010.6241147634,0
3,A146,-1,1,1,17855.4805497709,12855.4805497709,0
3,A146,0,-1,-1,12851.2383461326,7851.23834613262,0
3,A146,0,-1,0,9363.48891210784,4363.48891210784,0
3,A146,0,-1,1,14498.1213329598,9498.12133295978,0
3,A146,0,0,-1,8976.43838239901,3976.43838239901,0
3,A146,0,0,0,1759.84192786261,-3240.15807213739,0
3,A146,0,0,1,11207.9276045628,6207.92760456277,0
3,A146,0,1,-1,13999.9487512242,8999.94875122416,0
3,A146,0,1,0,10886.6506610142,5886.65066101416,0
3,A146,0,1,1,15525.4552330364,10525.4552330364,0
3,A146,1,-1,-1,16952.1650994461,11952.1650994461,0
3,A146,1,-1,0,14487.8051870163,9487.80518701631,0
3,A146,1,-1,1,18232.3091437973,13232.3091437973,0
3,A146,1,0,-1,14240.7169960918,9240.71699609175,0
3,A146,1,0,0,11194.5798554851,6194.57985548513,0
3,A146,1,0,1,15742.9100143173,10742.9100143173,0
3,A146,1,1,-1,17838.7258392149,12838.7258392149,0
3,A146,1,1,0,15515.8221549723,10515.8221549723,0
3,A146,1,1,1,19059.4159071779,14059.4159071779,0
3,A147,-1,-1,-1,15881.2286461658,10881.2286461658,0
3,A147,-1,-1,0,12825.3875254978,7825.38752549781,0
3,A147,-1,-1,1,16636.336947976,11636.336947976,0
3,A147,-1,0,-1,11185.3277460034,6185.32774600338,0
3,A147,-1,0,0,6114.62988682963,1114.62988682963,0
3,A147,-1,0,1,12233.7991041339,7233.7991041339,0
3,A147,-1,1,-1,14071.5916036257,9071.59160362566,0
3,A147,-1,1,0,10501.7537643303,5501.7537643303,0
3,A147,-1,1,1,14918.5781492079,9918.57814920788,0
3,A147,0,-1,-1,15283.8274167213,10283.8274167213,0
3,A147,0,-1,0,12077.7697598323,7077.76975983233,0
3,A147,0,-1,1,16067.0365730248,11067.0365730248,0
3,A147,0,0,-1,10319.5694666899,5319.56946668989,0
3,A147,0,0,0,4332.51149395308,-667.488506046918,0
3,A147,0,0,1,11447.6110045997,6447.61100459973,0
3,A147,0,1,-1,13393.716715369,8393.71671536896,0
3,A147,0,1,0,9574.38192882188,4574.38192882188,0
3,A147,0,1,1,14280.9639445784,9280.9639445784,0
3,A147,1,-1,-1,20370.9925555052,15370.9925555052,0
3,A147,1,-1,0,18090.1763276051,13090.1763276051,0
3,A147,1,-1,1,20965.0094545946,15965.0094545946,0
3,A147,1,0,-1,16966.8933859491,11966.8933859491,0
3,A147,1,0,0,14147.5302804963,9147.53028049634,0
3,A147,1,0,1,17675.682586677,12675.682586677,0
3,A147,1,1,-1,18994.0412930971,13994.0412930971,0
3,A147,1,1,0,16524.2472297916,11524.2472297916,0
3,A147,1,1,1,19629.7704616909,14629.7704616909,0
3,A148,-1,-1,-1,14757.9068518778,9757.90685187784,0
3,A148,-1,-1,0,9727.53766115517,4727.53766115517,0
3,A148,-1,-1,1,13094.0506814997,8094.05068149966,0
3,A148,-1,0,-1,12927.3735195161,7927.37351951609,0
3,A148,-1,0,0,6629.19002696221,1629.19002696221,0
3,A148,-1,0,1,10989.7831968636,5989.78319686356,0
3,A148,-1,1,-1,17788.7087102316,12788.7087102316,0
3,A148,-1,1,0,13902.0621448028,8902.06214480277,0
3,A148,-1,1,1,16434.6130522884,11434.6130522884,0
3,A148,0,-1,-1,14033.1080779289,9033.10807792893,0
3,A148,0,-1,0,8588.20683421886,3588.20683421886,0
3,A148,0,-1,1,12271.3679322157,7271.36793221575,0
3,A148,0,0,-1,12093.3574242729,7093.35742427293,0
3,A148,0,0,0,4804.00542169829,-195.994578301715,0
3,A148,0,0,1,9995.38105287617,4995.38105287617,0
3,A148,0,1,-1,17192.1629021947,12192.1629021947,0
3,A148,0,1,0,13130.1043238845,8130.10432388446,0
3,A148,0,1,1,15786.982417694,10786.982417694,0
3,A148,1,-1,-1,19392.2775868376,14392.2775868376,0
3,A148,1,-1,0,15902.5030830198,10902.5030830198,0
3,A148,1,-1,1,18158.1601107035,13158.1601107035,0
3,A148,1,0,-1,18038.3369928979,13038.3369928979,0
3,A148,1,0,0,14220.0835359655,9220.08353596553,0
3,A148,1,0,1,16704.4889197583,11704.4889197583,0
3,A148,1,1,-1,21787.6747941062,16787.6747941062,0
3,A148,1,1,0,18749.1852418771,13749.1852418771,0
3,A148,1,1,1,20696.8867594793,15696.8867594793,0
3,A149,-1,-1,-1,14837.8767250809,9837.87672508091,0
3,A149,-1,-1,0,13939.8892452614,8939.88924526144,0
3,A149,-1,-1,1,19195.792211618,14195.792211618,0
3,A149,-1,0,-1,9519.12042568238,4519.12042568238,0
3,A149,-1,0,0,8048.07928266748,3048.07928266748,0
3,A149,-1,0,1,15457.3447461574,10457.3447461574,0
3,A149,-1,1,-1,12691.1276744263,7691.12767442631,0
3,A149,-1,1,0,11628.5273405555,6628.52734055553,0
3,A149,-1,1,1,17589.2175656425,12589.2175656425,0
3,A149,0,-1,-1,13430.9718772915,8430.97187729153,0
3,A149,0,-1,0,12431.7710737471,7431.77107374706,0
3,A149,0,-1,1,18130.274639164,13130.274639164,0
3,A149,0,0,-1,7130.36279150942,2130.36279150942,0
3,A149,0,0,0,5000,-4.54747350886464e-12,1
3,A149,0,0,1,14112.332424566,9112.33242456604,0
3,A149,0,1,-1,11013.3165535404,6013.31655354044,0
3,A149,0,1,0,9769.9062416149,4769.9062416149,0
3,A149,0,1,1,16419.7744939266,11419.7744939266,0
3,A149,1,-1,-1,18455.8778016245,13455.8778016245,0
3,A149,1,-1,0,17741.9658406264,12741.9658406264,0
3,A149,1,-1,1,22111.8809320105,17111.8809320105,0
3,A149,1,0,-1,14528.2653265433,9528.2653265433,0
3,A149,1,0,0,13609.8647994717,8609.86479947168,0
3,A149,1,0,1,18957.4878694767,13957.4878694767,0
3,A149,1,1,-1,16778.6042735499,11778.6042735499,0
3,A149,1,1,0,15989.9808577072,10989.9808577072,0
3,A149,1,1,1,20732.5206931358,15732.5206931358,0
3,A150,-1,-1,-1,16430.6611708377,11430.6611708377,0
3,A150,-1,-1,0,12317.5835340665,7317.5835340665,0
3,A150,-1,-1,1,15280.0229622386,10280.0229622386,0
3,A150,-1,0,-1,13803.5376037065,8803.53760370647,0
3,A150,-1,0,0,8502.5812542292,3502.5812542292,0
3,A150,-1,0,1,12411.693099356,7411.69309935599,0
3,A150,-1,1,-1,17638.2729949109,12638.2729949109,0
3,A150,-1,1,0,13887.5812095135,8887.58120951353,0
3,A150,-1,1,1,16571.6972413409,11571.6972413409,0
3,A150,0,-1,-1,14218.037230441,9218.037230441,0
3,A150,0,-1,0,9160.17577855564,4160.17577855564,0
3,A150,0,-1,1,12871.0938890938,7871.09388909383,0
3,A150,0,0,-1,11078.0687194235,6078.06871942352,0
3,A150,0,0,0,2116.56423481571,-2883.43576518429,0
3,A150,0,0,1,9286.33844784543,4286.33844784543,0
3,A150,0,1,-1,15597.9046803836,10597.9046803836,0
3,A150,0,1,0,11182.6145433957,6182.61454339568,0
3,A150,0,1,1,14380.7894649075,9380.78946490754,0
3,A150,1,-1,-1,18284.9265478847,13284.9265478847,0
3,A150,1,-1,0,14700.1624640467,9700.16246404674,0
3,A150,1,-1,1,17258.3607007502,12258.3607007502,0
3,A150,1,0,-1,15965.8874707171,10965.8874707171,0
3,A150,1,0,0,11690.4148915012,6690.41489150117,0
3,A150,1,0,1,14779.1081579121,9779.10815791208,0
3,A150,1,1,-1,19377.3214504395,14377.3214504395,0
3,A150,1,1,0,16038.60418495,11038.60418495,0
3,A150,1,1,1,18411.7642231625,13411.7642231625,0
3,A151,-1,-1,-1,14280.6946706348,9280.69467063478,0
3,A151,-1,-1,0,9536.68333528578,4536.68333528578,0
3,A151,-1,-1,1,13340.1056142423,8340.10561424227,0
3,A151,-1,0,-1,12263.4830472093,7263.48304720932,0
3,A151,-1,0,0,6115.80781342999,1115.80781342999,0
3,A151,-1,0,1,11154.066252826,6154.06625282601,0
3,A151,-1,1,-1,17229.271389774,12229.271389774,0
3,A151,-1,1,0,13559.4203926313,8559.42039263129,0
3,A151,-1,1,1,16458.0670233696,11458.0670233696,0
3,A151,0,-1,-1,13839.6219263781,8839.62192637809,0
3,A151,0,-1,0,8862.57433405814,3862.57433405814,0
3,A151,0,-1,1,12866.8299354708,7866.82993547078,0
3,A151,0,0,-1,11746.9107104114,6746.91071041145,0
3,A151,0,0,0,5000,-1.81898940354586e-12,1
3,A151,0,0,1,10583.4818827086,5583.48188270858,0
3,A151,0,1,-1,16865.4880573221,11865.4880573221,0
3,A151,0,1,0,13094.0740861389,8094.07408613888,0
3,A151,0,1,1,16076.842505135,11076.842505135,0
3,A151,1,-1,-1,19471.3129976967,14471.3129976967,0
3,A151,1,-1,0,16313.8627742143,11313.8627742143,0
3,A151,1,-1,1,18792.3443821551,13792.3443821551,0
3,A151,1,0,-1,18044.0241084844,13044.0241084844,0
3,A151,1,0,0,14580.7028221958,9580.7028221958,0
3,A151,1,0,1,17309.1589498395,12309.1589498395,0
3,A151,1,1,-1,21726.5179492909,16726.5179492909,0
3,A151,1,1,0,18948.6588169845,13948.6588169845,0
3,A151,1,1,1,21120.1742351739,16120.1742351739,0
3,A152,-1,-1,-1,15789.4010613699,10789.4010613699,0
3,A152,-1,-1,0,11150.9438907151,6150.94389071509,0
3,A152,-1,-1,1,14120.2660538307,9120.26605383066,0
3,A152,-1,0,-1,14953.7334502288,9953.7334502288,0
3,A152,-1,0,0,9932.3968848198,4932.3968848198,0
3,A152,-1,0,1,13179.1832696364,8179.18326963641,0
3,A152,-1,1,-1,19948.0099840609,14948.0099840609,0
3,A152,-1,1,0,16521.5455118848,11521.5455118848,0
3,A152,-1,1,1,18654.7535464387,13654.7535464387,0
3,A152,0,-1,-1,12914.2636420694,7914.26364206937,0
3,A152,0,-1,0,6466.57321878915,1466.57321878915,0
3,A152,0,-1,1,10809.9460207277,5809.94602072773,0
3,A152,0,0,-1,11878.0117713604,6878.01177136042,0
3,A152,0,0,0,4015.66027169416,-984.33972830584,0
3,A152,0,0,1,9547.97838260797,4547.97838260797,0
3,A152,0,1,-1,17759.3953124615,12759.3953124615,0
3,A152,0,1,0,13799.8002029509,8799.80020295093,0
3,A152,0,1,1,16293.3375776251,11293.3375776251,0
3,A152,1,-1,-1,16859.7516279736,11859.7516279736,0
3,A152,1,-1,0,12620.997929405,7620.99792940502,0
3,A152,1,-1,1,15307.7742507241,10307.7742507241,0
3,A152,1,0,-1,16079.806689779,11079.806689779,0
3,A152,1,0,0,11558.4837655182,6558.48376551819,0
3,A152,1,0,1,14444.2691312103,9444.26913121027,0
3,A152,1,1,-1,20805.5074776936,15805.5074776936,0
3,A152,1,1,0,17547.293386202,12547.293386202,0
3,A152,1,1,1,19569.0027584069,14569.0027584069,0
3,A153,-1,-1,-1,15737.0520437679,10737.0520437679,0
3,A153,-1,-1,0,12949.8434065257,7949.84340652573,0
3,A153,-1,-1,1,16962.9620490885,11962.9620490885,0
3,A153,-1,0,-1,13323.3491105121,8323.34911051212,0
3,A153,-1,0,0,9877.00707430461,4877.00707430461,0
3,A153,-1,0,1,14751.2340490937,9751.23404909373,0
3,A153,-1,1,-1,17531.9267627066,12531.9267627066,0
3,A153,-1,1,0,15080.188766663,10080.188766663,0
3,A153,-1,1,1,18640.1644430372,13640.1644430372,0
3,A153,0,-1,-1,12386.0988222337,7386.09882223372,0
3,A153,0,-1,0,8570.82733809395,3570.82733809395,0
3,A153,0,-1,1,13910.525456815,8910.52545681498,0
3,A153,0,0,-1,9125.36402158648,4125.36402158648,0
3,A153,0,0,0,1820.96286391131,-3179.03713608869,0
3,A153,0,0,1,11106.7341274122,6106.73412741221,0
3,A153,0,1,-1,14598.941503369,9598.94150336902,0
3,A153,0,1,0,11540.0489706097,6540.04897060968,0
3,A153,0,1,1,15912.7737201705,10912.7737201705,0
3,A153,1,-1,-1,16098.9465816873,11098.9465816873,0
3,A153,1,-1,0,13387.2968991242,8387.29689912417,0
3,A153,1,-1,1,17299.2299103335,12299.2299103335,0
3,A153,1,0,-1,13748.9237954229,8748.92379542289,0
3,A153,1,0,0,10443.9715988519,5443.97159885189,0
3,A153,1,0,1,15136.7162879835,10136.7162879835,0
3,A153,1,1,-1,17857.4838660062,12857.4838660062,0
3,A153,1,1,0,15457.4696263635,10457.4696263635,0
3,A153,1,1,1,18946.6884830893,13946.6884830893,0
3,A154,-1,-1,-1,20334.4657501382,15334.4657501382,0
3,A154,-1,-1,0,16111.3990871867,11111.3990871867,0
3,A154,-1,-1,1,17483.2452293519,12483.2452293519,0
3,A154,-1,0,-1,15466.4990929417,10466.4990929417,0
3,A154,-1,0,0,9235.76079134916,4235.76079134916,0
3,A154,-1,0,1,11462.3715084654,6462.37150846539,0
3,A154,-1,1,-1,16276.8145237448,11276.8145237448,0
3,A154,-1,1,0,10536.6680807286,5536.66808072862,0
3,A154,-1,1,1,12534.275305996,7534.27530599604,0
3,A154,0,-1,-1,18793.382344552,13793.382344552,0
3,A154,0,-1,0,14116.5825592307,9116.58255923072,0
3,A154,0,-1,1,15664.1177968832,10664.1177968832,0
3,A154,0,0,-1,13375.8482645754,8375.84826457535,0
3,A154,0,0,0,5000,2.72848410531878e-12,1
3,A154,0,0,1,8431.29190593331,3431.29190593331,0
3,A154,0,1,-1,14305.0834896329,9305.08348963285,0
3,A154,0,1,0,7121.94473781024,2121.94473781024,0
3,A154,0,1,1,9839.14529069876,4839.14529069876,0
3,A154,1,-1,-1,22201.169846508,17201.169846508,0
3,A154,1,-1,0,18411.3721855965,13411.3721855965,0
3,A154,1,-1,1,19623.0810261694,14623.0810261694,0
3,A154,1,0,-1,17849.7630068839,12849.7630068839,0
3,A154,1,0,0,12833.5779346594,7833.57793465944,0
3,A154,1,0,1,14518.5194082604,9518.51940826041,0
3,A154,1,1,-1,18556.2964044646,13556.2964044646,0
3,A154,1,1,0,13799.3775023876,8799.37750238759,0
3,A154,1,1,1,15378.8654541373,10378.8654541373,0
3,A155,-1,-1,-1,16222.5692880712,11222.5692880712,0
3,A155,-1,-1,0,15866.544979049,10866.544979049,0
3,A155,-1,-1,1,20983.8686813966,15983.8686813966,0
3,A155,-1,0,-1,10946.4998674418,5946.49986744179,0
3,A155,-1,0,0,10411.5971211826,5411.59712118259,0
3,A155,-1,0,1,17233.0162734134,12233.0162734134,0
3,A155,-1,1,-1,13284.576184039,8284.57618403902,0
3,A155,-1,1,0,12847.3911614558,7847.39116145575,0
3,A155,-1,1,1,18805.0779025604,13805.0779025604,0
3,A155,0,-1,-1,13407.8484363619,8407.84843636188,0
3,A155,0,-1,0,12974.8177235122,7974.8177235122,0
3,A155,0,-1,1,18892.3632779036,13892.3632779036,0
3,A155,0,0,-1,6035.27171998788,1035.27171998788,0
3,A155,0,0,0,5000,3.63797880709171e-12,1
3,A155,0,0,1,14614.222362682,9614.222362682,0
3,A155,0,1,-1,9647.7256270957,4647.7256270957,0
3,A155,0,1,0,9036.26610064322,4036.26610064322,0
3,A155,0,1,1,16438.6617553726,11438.6617553726,0
3,A155,1,-1,-1,17215.3723479521,12215.3723479521,0
3,A155,1,-1,0,16880.3003629837,11880.3003629837,0
3,A155,1,-1,1,21760.5155180309,16760.5155180309,0
3,A155,1,0,-1,12370.2526296057,7370.25262960575,0
3,A155,1,0,0,11899.522905822,6899.522905822,0
3,A155,1,0,1,18170.6945561279,13170.6945561279,0
3,A155,1,1,-1,14480.2367094568,9480.23670945684,0
3,A155,1,1,0,14080.2255105455,9080.2255105455,0
3,A155,1,1,1,19667.9497074233,14667.9497074233,0
3,A156,-1,-1,-1,15719.2194425137,10719.2194425137,0
3,A156,-1,-1,0,13988.7014388363,8988.7014388363,0
3,A156,-1,-1,1,18554.6133349068,13554.6133349068,0
3,A156,-1,0,-1,10692.8775708271,5692.87757082713,0
3,A156,-1,0,0,7932.68799384529,2932.68799384529,0
3,A156,-1,0,1,14543.6393956498,9543.63939564979,0
3,A156,-1,1,-1,13475.2143436568,8475.21434365682,0
3,A156,-1,1,0,11409.2642037291,6409.26420372909,0
3,A156,-1,1,1,16696.1437982995,11696.1437982995,0
3,A156,0,-1,-1,14130.0709614563,9130.07096145627,0
3,A156,0,-1,0,12175.7469355596,7175.7469355596,0
3,A156,0,-1,1,17229.0081403947,12229.0081403947,0
3,A156,0,0,-1,8179.40561646054,3179.40561646054,0
3,A156,0,0,0,3936.06202969232,-1063.93797030768,0
3,A156,0,0,1,12809.468855678,7809.46885567801,0
3,A156,0,1,-1,11582.160726798,6582.16072679804,0
3,A156,0,1,0,9095.95268041684,4095.95268041684,0
3,A156,0,1,1,15209.4136385129,10209.4136385129,0
3,A156,1,-1,-1,18767.6304010303,13767.6304010303,0
3,A156,1,-1,0,17343.9862469006,12343.9862469006,0
3,A156,1,-1,1,21199.1454307875,16199.1454307875,0
3,A156,1,0,-1,14814.4430112129,9814.4430112129,0
3,A156,1,0,0,12963.7043238217,7963.70432382172,0
3,A156,1,0,1,17794.5929388248,12794.5929388248,0
3,A156,1,1,-1,16932.5571782667,11932.5571782667,0
3,A156,1,1,0,15339.5371722315,10339.5371722315,0
3,A156,1,1,1,19593.1444316952,14593.1444316952,0
3,A157,-1,-1,-1,17871.1130090818,12871.1130090818,0
3,A157,-1,-1,0,15810.8318626632,10810.8318626632,0
3,A157,-1,-1,1,19508.6680271986,14508.6680271986,0
3,A157,-1,0,-1,11863.2646765384,6863.2646765384,0
3,A157,-1,0,0,8446.46510628199,3446.46510628199,0
3,A157,-1,0,1,14210.8584117102,9210.85841171021,0
3,A157,-1,1,-1,12731.7484026286,7731.74840262861,0
3,A157,-1,1,0,9628.24705716839,4628.24705716839,0
3,A157,-1,1,1,14943.5225231505,9943.52252315053,0
3,A157,0,-1,-1,16523.7376943515,11523.7376943515,0
3,A157,0,-1,0,14270.2358564169,9270.23585641694,0
3,A157,0,-1,1,18282.3782753722,13282.3782753722,0
3,A157,0,0,-1,9715.67166972848,4715.67166972848,0
3,A157,0,0,0,5000,2.72848410531878e-12,1
3,A157,0,0,1,12474.2023394699,7474.20233946986,0
3,A157,0,1,-1,10758.9332462004,5758.93324620044,0
3,A157,0,1,0,6808.84488017112,1808.84488017112,0
3,A157,0,1,1,13302.8603167991,8302.86031679909,0
3,A157,1,-1,-1,20656.5034456486,15656.5034456486,0
3,A157,1,-1,0,18902.2977070548,13902.2977070548,0
3,A157,1,-1,1,22088.5169853515,17088.5169853515,0
