Group,MediumID,ExcelRow,RawLength,BoundaryEndpointCount,P1BoundaryAxes,P2BoundaryAxes,HasAbs500Coordinate,Classification,Status,InteriorPointXYZ,BoundaryPointXYZ,ObservedDirectionXYZ,MissingLength,OriginalStartXYZ,OriginalEndXYZ,ForwardPieceCount,BoundaryEventSequence,ObservedPieceMatched,MatchedPieceIndex,MatchedPieceTranslationXYZ,ReplayError,PhysicalCandidateCount,IsUniquelyReconstructed,Reason
3,A145,147,1225.26841466554,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3949.01857827991;-2074.5740788911;-4102.45285721345","-3353.52228170234;-2658.59118070843;-5000","0.486012933533523;-0.47664421511816;-0.732531037316872",3774.73158533446,"-3949.01857827991;-2074.5740788911;-4102.45285721345","-1518.95391061229;-4457.7951544819;-7765.10804379781",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A146,148,1759.84192786261,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2835.61847855312;-4228.89404980516;4666.87743018227","-3946.69720504164;-5000;3540.84755127942","-0.631351434976868;-0.438167734264278;-0.639847170973162",3240.15807213739,"-2835.61847855312;-4228.89404980516;4666.87743018227","-5992.37565343746;-6419.73272112655;1467.64157531646",3,"Y>X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A147,149,4332.51149395308,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3941.62191782659;-2541.21008300394;4386.14290663014","127.47594178968;-3896.30340931817;5000","0.939200707325425;-0.312773163603961;0.141686200769836",667.488506046918,"-3941.62191782659;-2541.21008300394;4386.14290663014","754.381618800537;-4105.07590102375;5094.57391047932",2,"Z",1,1,"-0;-0;-0",1.58710500286854e-12,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A148,150,4804.00542169829,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","19.8734899426172;1651.04826883585;3841.45871502447","-3936.74189396395;-815.010304383299;5000","-0.82360760169747;-0.51333384472896;0.24116152736688",195.994578301715,"19.8734899426172;1651.04826883585;3841.45871502447","-4098.16451854473;-915.620954808949;5047.26635185887",2,"Z",1,1,"-0;-0;-0",1.01684598917008e-12,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A149,151,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.602284198598985;-0.295489320300542;0.741579264614581",0,"-3935.66950286621;-221.024131726583;1238.27483308518","-924.248509871287;-1698.47073322929;4946.17115615808",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A150,152,2116.56423481571,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3927.63123837517;3971.44880669682;3989.56636951461","-2318.33342960861;5000;3077.37824990617","0.760334972260683;0.485953214357671;-0.430975873353479",2883.43576518429,"-3927.63123837517;3971.44880669682;3989.56636951461","-125.956377071754;6401.21487848517;1834.68700274722",2,"Y",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A151,153,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.875968947891887;0.464547761732939;-0.129899112383792",0,"-3902.89572773884;-3088.9993237149;1630.40870061951","476.949011720593;-766.260515050205;980.91313870055",1,"NONE",1,1,"-0;-0;-0",2.8421709430404e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A152,154,4015.66027169416,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3868.12247744941;1284.55208881491;2507.95188151583","-2994.47150044517;5000;1259.87007037014","0.217560978243724;0.925239601909249;-0.310803635442781",984.33972830584,"-3868.12247744941;1284.55208881491;2507.95188151583","-2780.31758623079;5910.75009836115;953.933704301926",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A153,155,1820.96286391131,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3831.21985516059;3507.15877538373;965.904437966886","-3543.18800486655;5000;1968.08629923084","0.158175576230789;0.819808714500493;0.550358209453723",3179.03713608869,"-3831.21985516059;3507.15877538373;965.904437966886","-3040.34197400664;7606.20234788619;3717.6954852355",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A154,156,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.397007226049776;-0.74277903151577;-0.539133167969434",0,"-3786.81574078267;4843.24926450574;1101.85560042605","-1801.77961053379;1129.35410692689;-1593.81023942112",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A155,157,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.165986453861824;-0.433458949583662;0.885754952659145",0,"-3779.58706323983;2768.76779575297;-2930.32195471563","-2949.65479393071;601.473047834658;1498.4528085801",1,"NONE",1,1,"-0;-0;-0",3.21554935538437e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A156,158,3936.06202969232,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3767.53791624575;756.658513759222;2570.50459685003","-1139.28564155133;-881.152943100944;5000","0.667736497765475;-0.416104076740933;0.617240120918491",1063.93797030768,"-3767.53791624575;756.658513759222;2570.50459685003","-428.855427418373;-1323.86186994544;5656.70520144248",2,"Z",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A157,159,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.536572272083608;-0.786396313977675;0.306057240060354",0,"-3736.69743835885;-973.397803807633;2686.98807733915","-1053.83607794081;-4905.37937369601;4217.27427764092",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A158,160,4634.68646516899,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","324.917711790812;-2983.52391990687;2664.20596181481","-3655.86794161053;-2561.94305782553;5000","-0.858911532272592;0.090962110436087;0.503981025629103",365.313534831005,"324.917711790812;-2983.52391990687;2664.20596181481","-3969.63994957215;-2528.71336772644;5184.11108996032",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A159,161,4564.22118696735,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3634.45936732771;1213.13905013493;4050.24673685265","-1090.27763432926;5000;4187.86395752528","0.557418588797382;0.829683925195837;0.0301513040309224",435.778813032651,"-3634.45936732771;1213.13905013493;4050.24673685265","-847.366423340802;5361.55867611411;4201.00325700726",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A160,162,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.795141819593099;0.16651405349115;-0.583114531395096",0,"-3628.8074308068;-4587.61306219392;4681.3589361279","346.901667158697;-3755.04279473817;1765.78627915242",1,"NONE",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A161,163,4997.38931275427,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3253.21910971766;-52.5884890382549;2701.62965415288","-3558.93159825572;-5000;3336.89271681722","-0.0611744391732348;-0.989999217858618;0.127118986116017",2.61068724573124,"-3253.21910971766;-52.5884890382549;2701.62965415288","-3559.09130558383;-5002.58457833135;3337.22458473296",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A162,164,3179.03713608869,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3040.34197400664;-2393.79765211381;3717.69548523551","-3543.18800486655;-5000;1968.08629923084","-0.15817557623079;-0.819808714500491;-0.550358209453725",1820.96286391131,"-3040.34197400664;-2393.79765211381;3717.69548523551","-3831.21985516059;-6492.84122461626;965.904437966884",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A163,165,2193.43489022273,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3496.54007033917;-4290.83309731229;1172.81001896321","-1606.50179312531;-5000;314.908956809084","0.861679681324819;-0.323313404855933;-0.391122191945717",2806.56510977727,"-3496.54007033917;-4290.83309731229;1172.81001896321","811.858336284925;-5907.40012159195;-782.800940765374",2,"Y",1,1,"-0;-0;-0",7.19018694364508e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A164,166,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.748693520398369;0.585285372705451;0.311286114387612",0,"-3496.37091092846;-696.631470477054;1531.62191440463","247.096691063384;2229.7953930502;3088.05248634269",1,"NONE",1,1,"-0;-0;-0",1.98951966012828e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A165,167,1714.28308421033,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3482.77574037465;2116.61032978454;4198.39286257169","-2074.82170008288;2676.84055965415;5000","0.821307783562673;0.32680146880623;0.467604880904231",3285.71691578967,"-3482.77574037465;2116.61032978454;4198.39286257169","623.763177438714;3750.61767381569;6536.41726709285",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A166,168,3983.39186299556,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3457.83167560648;-4229.12624197928;1555.86418738945","445.692382111427;-5000;1744.71416539256","0.979949799561625;-0.193521949266878;0.0474093397030471",1016.60813700444,"-3457.83167560648;-4229.12624197928;1555.86418738945","1441.91732220165;-5196.73598831367;1792.91088590469",2,"Y",1,1,"-0;-0;-0",1.4391604169273e-12,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A167,169,559.223064247723,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3453.7495830052;-2903.72992487522;4589.29175869421","-3183.76253826938;-2636.9787828253;5000","0.482789537836769;0.477003112181645;0.73442650627846",4440.77693575228,"-3453.7495830052;-2903.72992487522;4589.29175869421","-1039.80189382136;-518.714363966994;8261.42429008651",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A168,170,4532.156821229,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2896.96682537518;1031.94875525788;3561.56028795574","-3418.29014619929;5000;1434.77003819485","-0.115027643876352;0.875532644006368;-0.469266694347121",467.843178771001,"-2896.96682537518;1031.94875525788;3561.56028795574","-3472.10504475694;5409.61197528972;1215.22681622013",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A169,171,1207.76384107211,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2384.35372529927;-367.294829233286;-4366.62477861562","-3411.10095297855;-424.909542548987;-5000","-0.850122509685219;-0.0477036249607851;-0.524419758106143",3792.23615892789,"-2384.35372529927;-367.294829233286;-4366.62477861562","-6634.96627372537;-605.812954037211;-6988.72356914633",3,"Z>X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A170,172,4999.99999999999,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.965429092532668;0.254438413349831;0.0566371000632122",0,"-3381.94352263597;-2014.29877013302;-4270.86180286394","1445.20194002736;-742.106703383865;-3987.67630254788",1,"NONE",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A171,173,4999.99999999999,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.965818300834543;-0.178822683826446;-0.187663149078828",0,"-3381.48967918435;2792.75267863163;3344.15385990426","1447.60182498836;1898.6392594994;2405.83811451012",1,"NONE",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A172,174,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.986771939996006;0.141489378495184;-0.079132131334654",0,"-3365.54201309952;3426.34108505962;-2178.65524259573","1568.31768688051;4133.78797753554;-2574.315899269",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A173,175,3774.73158533446,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1518.9539106123;-4457.79515448191;2234.89195620219","-3353.52228170234;-2658.59118070843;5000","-0.486012933533521;0.476644215118162;0.732531037316872",1225.26841466554,"-1518.9539106123;-4457.79515448191;2234.89195620219","-3949.01857827991;-2074.5740788911;5897.54714278655",2,"Z",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A174,176,2292.64918281482,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3353.12058222035;3082.95543817606;2986.00711651426","-2430.32442495684;2492.59944991985;5000","0.40250212033336;-0.257499486917311;0.878456633741513",2707.35081718518,"-3353.12058222035;3082.95543817606;2986.00711651426","-1340.60998055355;1795.4580035895;7378.29028522183",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A175,177,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.473339570359108;-0.748277837212771;-0.464790199410909",0,"-3330.97683930299;-192.554020631002;767.786431203294","-964.278987507449;-3933.94320669486;-1556.16456585125",1,"NONE",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A176,178,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.456721755210572;0.0692116628609679;-0.886913177284786",0,"-3286.85924593133;-2974.02552709837;3459.42089366925","-1003.25046987847;-2627.96721279353;-975.144992754681",1,"NONE",1,1,"-0;-0;-0",4.68742840168677e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A177,179,4323.19445208131,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3252.76362536888;386.447498381996;875.664562809716","-2020.03735496558;-13.8691441656208;5000","0.285142452893793;-0.0925974177161735;0.954001834269729",676.805547918691,"-3252.76362536888;386.447498381996;875.664562809716","-1827.05136089992;-76.5395901988716;5645.67373415836",2,"Z",1,1,"-0;-0;-0",1.06581410364015e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A178,180,2584.56310279916,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-907.288935789322;4530.30275265791;3871.94801863882","-3193.28962195469;4956.52572546604;5000","-0.884482442579777;0.164911033646854;0.436457511963808",2415.43689720084,"-907.288935789322;4530.30275265791;3871.94801863882","-5329.70114868821;5354.85792089218;6054.23557845786",4,"Z>Y>X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A179,181,4440.77693575228,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1039.80189382133;-518.714363967028;-1738.57570991348","-3183.76253826938;-2636.9787828253;-5000","-0.482789537836774;-0.477003112181637;-0.734426506278461",559.223064247717,"-1039.80189382133;-518.714363967028;-1738.57570991348","-3453.7495830052;-2903.72992487521;-5410.70824130579",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A180,182,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.479831378692876;0.389593217049013;0.786116386580953",0,"-3132.55886825909;-2477.77804858886;-18.8121899238568","-733.401974794709;-529.811963343794;3911.76974298091",1,"NONE",1,1,"-0;-0;-0",1.60777467769219e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A181,183,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.019473556812534;-0.904638685575992;0.425734223600135",0,"-3127.03672616569;2903.73641347257;467.769085676664","-3029.66894210302;-1619.45701440739;2596.44020367734",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A182,184,2301.16502332824,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3118.66362985694;3167.45706181989;926.242622903726","-1987.85122394199;5000;114.817859327749","0.491408653639026;0.79635442030561;-0.352614764847411",2698.83497667176,"-3118.66362985694;3167.45706181989;926.242622903726","-661.620361661811;7149.22916334794;-836.831201333331",2,"Y",1,1,"-0;-0;-0",2.8421709430404e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A183,185,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.296864898796212;0.949953088008951;-0.0972643945386673",0,"-3115.7239937972;-814.320182024368;-801.001503680503","-1631.39949981614;3935.44525802039;-1287.32347637384",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A184,186,4999.99999999999,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.880628934977087;-0.0690014839826315;0.468755238999327",0,"-3093.68097161333;504.855793962775;190.215289626727","1309.4637032721;159.848374049618;2533.99148462336",1,"NONE",1,1,"-0;-0;-0",2.29143147075165e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A185,187,1507.08805693065,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3089.67308499266;-3525.67520974636;-3568.40727676765","-2843.90956049885;-3123.85811683023;-5000","0.163071774979316;0.266618191995015;-0.949906487977845",3492.91194306935,"-3089.67308499266;-3525.67520974636;-3568.40727676765","-2274.31421009608;-2192.58424977129;-8317.93971665688",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A186,188,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.674595184814943;-0.551605727603912;0.490563408642606",0,"-3084.82362850467;594.686233675939;1354.51266409409","288.152295570044;-2163.34240434362;3807.32970730712",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A187,189,702.880085911635,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2867.51449421549;1445.95168125994;4491.04066696909","-3056.33359422777;999.467459856282;5000","-0.268636292017552;-0.6352210431806;0.724105495705985",4297.11991408837,"-2867.51449421549;1445.95168125994;4491.04066696909","-4210.69595430325;-1730.15353464306;8111.56814549902",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A188,190,4466.33871196905,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3048.36888233805;-2547.3639288818;2298.33794672485","499.538428499835;-2299.25638439847;5000","0.794365931390308;0.05555054385339;0.604894126375848",533.661288030949,"-3048.36888233805;-2547.3639288818;2298.33794672485","923.460774613492;-2269.61120961485;5322.80857860409",2,"Z",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A189,191,984.339728305846,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2780.31758623079;-4089.24990163884;953.933704301927","-2994.47150044517;-5000;1259.87007037014","-0.217560978243723;-0.92523960190925;0.310803635442778",4015.66027169415,"-2780.31758623079;-4089.24990163884;953.933704301927","-3868.1224774494;-8715.44791118509;2507.95188151582",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A190,192,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.985728829045656;-0.01318913022702;0.167823485937264",0,"-2986.51011041048;-3997.31782735063;2302.07283132353","1942.1340348178;-4063.26347848573;3141.19026100985",1,"NONE",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
